"Location","zipcode","rent"
"Krasnoy","ZIP:  14038",-0.415004482369796
"Flagstone","Zip  16455",0.617061669575212
"Dogville","Zip  18012",-1.94726523509379
"Gravity Falls","16961",1.37705854878001
"Belleville","18796",1.8824181583213
"Ebbing","Zip  18377",-1.62082902385796
"Krasnoy","Zip  16721",1.39193777598892
"Janestown","ZIP:  16424",0.142354537690898
"Gravity Falls","ZIP is  16716",-0.537949222070123
"Gravity Falls","ZIP:  18300",2.05341232391019
"Hilltop","ZIP is  15731",2.7197642031562
"Dogville","ZIP:  16510",-0.689661290624649
"Castle Rock","ZIP:  18613",1.93755948672954
"Dogville","Zip  15454",-2.19000579709391
"Innsmouth","ZIP:  18503",0.27239853506241
"Gravity Falls","ZIP is  18047",0.579967212695834
"Alphaville","Zip  17319",-1.87501141279026
"Innsmouth","ZIP is  17322",0.700722818044175
"Castle Rock","14799",2.69173212563591
"Hilltop","Zip  18778",0.788525681277933
"Belleville","17941",-1.15293325456847
"Alphaville","Zip  14680",-0.903836822947962
"Innsmouth","15891",-0.0989354571658358
"Janestown","ZIP is  17158",0.871435047255421
"Alphaville","Zip  17807",-1.16686256854837
"Krasnoy","15792",-0.356343023764046
"Janestown","17209",1.36064752365751
"Hilltop","ZIP is  15795",1.03843814774754
"Janestown","Zip  14895",1.86039175057675
"Janestown","ZIP is  17657",2.2200765424522
"Dogville","ZIP:  15902",-1.02089699516465
"Janestown","ZIP is  17154",0.874404296839886
"Ebbing","17697",-2.23488870297838
"Alphaville","ZIP:  17948",-1.98956412941003
"Innsmouth","ZIP:  17841",0.596614825519031
"Ebbing","ZIP is  16466",-2.0599833369762
"Innsmouth","ZIP is  17840",-0.138480947670319
"Alphaville","18222",-1.19384453666892
"Innsmouth","ZIP:  18652",1.58803292091486
"Hilltop","Zip  16122",0.813848313057922
"Ebbing","Zip  14335",-1.9810937867277
"Hilltop","18067",-2.11761881979323
"Innsmouth","ZIP is  15677",0.6732920768439
"Gravity Falls","ZIP is  15232",0.0138963098499711
"Flagstone","ZIP:  14922",1.35169784412351
"Dogville","15641",0.278697739281189
"Innsmouth","14902",1.77166272415563
"Gravity Falls","ZIP is  15363",1.906450456694
"Hilltop","ZIP is  15394",-0.669336263185048
"Gravity Falls","ZIP:  15310",-0.0691567996162219
"Hilltop","14402",-1.05178240733112
"Castle Rock","ZIP is  17595",-0.893704996661713
"Belleville","Zip  16307",-0.473252038967948
"Flagstone","ZIP:  18168",3.19926260590183
"Belleville","ZIP is  16514",-1.07601826664572
"Krasnoy","17216",0.841791929491312
"Krasnoy","15472",2.03027382686298
"Alphaville","16880",0.500791117260199
"Ebbing","ZIP:  18028",-0.359423576420186
"Ebbing","ZIP is  14755",-1.31875000724395
"Krasnoy","ZIP:  15864",-1.79079355038949
"Dogville","14810",-2.89090499708433
"Innsmouth","Zip  14622",1.22184911935789
"Ebbing","17013",-1.25588089164616
"Hilltop","ZIP:  14800",-0.0668681706232692
"Ebbing","ZIP is  15946",-1.45183514149717
"Gravity Falls","18060",0.923930058850678
"Gravity Falls","Zip  17267",0.441310541504512
"Janestown","ZIP:  18923",-1.37262070639331
"Ebbing","ZIP:  15113",-0.109154854952904
"Janestown","ZIP is  17523",-0.429698351543041
"Gravity Falls","ZIP:  17749",0.676635238348272
"Ebbing","15251",-1.39519734131438
"Janestown","ZIP:  15166",-0.0431927224225843
"Dogville","Zip  16345",-0.0873179137996507
"Gravity Falls","Zip  18455",-2.87453855802952
"Hilltop","15230",2.2675870293024
"Krasnoy","Zip  18205",-1.99031936646803
"Alphaville","Zip  14104",-2.06909356590702
"Ebbing","Zip  14445",0.0955954285542919
"Belleville","ZIP:  16026",0.771548934414818
"Castle Rock","ZIP is  16820",-0.963079307316438
"Alphaville","Zip  17329",-1.03402174683702
"Janestown","15615",1.35228654557424
"Hilltop","ZIP is  14848",2.50496021908851
"Innsmouth","14901",0.468683503697557
"Alphaville","17727",-1.79117526359189
"Hilltop","14164",0.262108924323497
"Krasnoy","ZIP is  14376",1.41505878724557
"Belleville","15205",2.04099961778713
"Castle Rock","Zip  15015",0.620544666317561
"Ebbing","17361",-1.51927712510602
"Ebbing","14193",0.1330322631541
"Innsmouth","Zip  17412",1.21309598640042
"Flagstone","ZIP:  16935",-0.372414577335458
"Hilltop","ZIP is  18814",-0.49227833186195
"Dogville","Zip  18545",-0.734260451962071
"Castle Rock","ZIP is  18601",0.87799535909811
"Alphaville","ZIP is  18543",-2.1053549908337
"Flagstone","15521",0.722681693784287
"Krasnoy","ZIP is  15012",-0.274814314331945
"Castle Rock","ZIP is  15479",-1.47216843197596
"Flagstone","Zip  18148",0.465913767988498
"Innsmouth","17622",3.18062789739851
"Alphaville","Zip  16012",-3.22143616558163
"Belleville","16539",0.964365509968428
"Gravity Falls","Zip  18405",0.543482479383529
"Flagstone","15965",1.67992680175628
"Janestown","ZIP is  16391",-0.244725048634561
"Belleville","Zip  16448",0.96484742348963
"Flagstone","ZIP is  15309",2.07588025752722
"Belleville","ZIP:  16882",0.0608985978752212
"Flagstone","18412",1.17533882834614
"Alphaville","16560",1.01103615356627
"Ebbing","16509",-1.97832808657713
"Hilltop","ZIP is  15405",0.364911989658061
"Krasnoy","ZIP:  14880",1.12777371376722
"Flagstone","ZIP:  18331",-0.784770114569441
"Dogville","ZIP is  18854",-1.55671328439662
"Innsmouth","18747",0.451962887524045
"Hilltop","ZIP is  18908",1.92656130666674
"Castle Rock","ZIP:  17515",0.417949556479257
"Gravity Falls","ZIP is  14246",-0.172534133120047
"Krasnoy","15175",1.12703433861441
"Gravity Falls","ZIP:  16979",-0.199698568133781
"Ebbing","ZIP:  18673",-1.06541433098836
"Flagstone","17318",-1.83296713822622
"Alphaville","Zip  14596",0.0202219537954669
"Gravity Falls","ZIP:  14519",2.8513846659891
"Innsmouth","ZIP is  17603",1.25797346026229
"Ebbing","Zip  17734",-3.42754559449386
"Hilltop","ZIP is  18127",1.34696171801829
"Ebbing","16312",-1.9605514806016
"Ebbing","Zip  14167",-2.29225531937965
"Dogville","ZIP:  17012",-1.59100721735968
"Ebbing","ZIP:  17829",-1.39108542337372
"Dogville","ZIP is  15637",-3.00495649883152
"Innsmouth","15585",1.52148292935523
"Dogville","17416",-1.80415940888298
"Belleville","ZIP is  17097",2.01844940139347
"Innsmouth","ZIP is  15579",-0.20648626231971
"Ebbing","ZIP:  14578",-1.3318173455326
"Belleville","Zip  16286",-0.521965793858717
NA,NA,-0.730247299234404
"Hilltop","Zip  17548",0.751007458120837
"Janestown","ZIP is  18876",-1.4026669793656
"Alphaville","Zip  17721",0.0229222969331282
"Ebbing","ZIP is  15637",-1.17666735563975
"Flagstone","17910",-1.51467792093214
"Dogville","ZIP:  17615",-0.364605781895714
"Flagstone","ZIP:  17048",1.95212720214245
"Flagstone","17283",0.134238994912791
"Castle Rock","ZIP:  18482",-0.0123503537214149
"Belleville","ZIP:  16887",0.31291769146183
"Janestown","ZIP is  18031",0.203447505724235
"Krasnoy","Zip  16448",0.375304592994815
"Innsmouth","ZIP is  15145",1.73063929139409
"Alphaville","16929",-1.65130163412249
"Hilltop","15205",0.653400689024336
"Gravity Falls","16426",-0.29516334493066
"Gravity Falls","Zip  17883",1.84560822573932
"Janestown","18416",0.257041127886753
"Krasnoy","14510",1.72237451167299
"Janestown","ZIP:  17741",1.8102503333601
"Hilltop","ZIP:  15610",0.978893135989508
"Castle Rock","17253",1.0827691922705
"Hilltop","ZIP:  14301",-0.343104641860149
"Krasnoy","14764",1.79524088583738
"Flagstone","ZIP:  14579",0.800001061457692
"Krasnoy","Zip  16355",-0.272137469660872
"Castle Rock","Zip  17468",0.385784675581711
"Innsmouth","Zip  15996",0.459823768122552
"Krasnoy","Zip  17831",1.16138999760678
"Innsmouth","ZIP is  14517",-0.0832345607764728
"Alphaville","Zip  15506",-0.364114773827662
"Castle Rock","ZIP:  17449",1.69861887697698
"Innsmouth","ZIP:  16922",-0.203459525791849
"Flagstone","ZIP:  15172",0.216536918707441
"Innsmouth","ZIP:  15896",0.380544467190303
"Innsmouth","14373",1.92147127819085
"Gravity Falls","ZIP:  15496",2.29782860227768
"Hilltop","ZIP:  18138",-0.698082067609757
"Innsmouth","ZIP is  17195",0.00331417449317906
"Castle Rock","ZIP:  18731",-0.387685818732983
"Dogville","ZIP:  17373",-0.641221886284079
"Alphaville","14268",-1.75376405118898
"Belleville","ZIP is  15480",2.61426481103328
"Alphaville","ZIP is  17038",-1.87700539807396
"Krasnoy","ZIP is  15181",-0.565887710350653
"Innsmouth","ZIP:  17783",-1.72513478304753
"Janestown","ZIP is  16507",0.749911738346243
"Hilltop","ZIP:  16163",-0.587184410737606
"Krasnoy","ZIP is  16339",0.732873148017081
"Hilltop","ZIP:  17605",0.558105461548408
"Dogville","ZIP is  18835",-2.55165139477961
"Flagstone","ZIP:  16425",-1.3511295528074
"Hilltop","ZIP is  15232",0.164525011340683
"Ebbing","Zip  15317",-2.35556400207713
"Alphaville","Zip  17019",-2.63383049775712
"Janestown","ZIP is  15012",1.16057121071548
"Innsmouth","Zip  17118",1.82876394933383
"Krasnoy","ZIP is  14592",0.803018763616552
"Dogville","ZIP:  16199",0.925703461936432
"Belleville","Zip  14031",0.651823670470959
"Ebbing","ZIP is  18624",-1.00057083514871
"Dogville","ZIP is  15872",-1.08044518948256
"Alphaville","14626",-1.7736476187856
"Alphaville","Zip  14274",-2.376861393332
"Janestown","ZIP is  16534",0.965346909832005
"Flagstone","ZIP:  18795",0.0677291067892001
"Castle Rock","15750",1.84488878009639
"Innsmouth","ZIP:  15683",-0.297139550719904
"Alphaville","ZIP:  14208",-0.382274425725754
"Flagstone","ZIP is  15523",-0.376713283987183
"Innsmouth","ZIP is  15736",0.358069518819619
"Dogville","Zip  18804",0.0220412733687361
"Hilltop","ZIP is  18834",1.68676915514983
"Flagstone","17416",0.84878961294129
"Flagstone","14405",-0.399738525994873
"Janestown","ZIP is  16798",1.71859978492641
"Innsmouth","ZIP is  17409",-0.557249576439067
"Belleville","ZIP is  17540",0.518459177586784
"Dogville","15382",0.936063121585733
"Janestown","15382",2.80510116516645
"Alphaville","ZIP is  15911",-1.02263760156436
"Innsmouth","ZIP:  18337",1.604569540911
"Janestown","Zip  15861",2.97394420870295
"Krasnoy","ZIP is  18350",0.262375856060271
"Belleville","Zip  14530",0.519818275083428
"Hilltop","Zip  16676",1.65262675694588
"Hilltop","Zip  16804",2.76262336714462
"Flagstone","ZIP is  17913",1.92335959346452
"Gravity Falls","ZIP:  14202",-0.74907082685417
"Castle Rock","ZIP:  18577",1.18842506052048
"Gravity Falls","ZIP is  18297",1.9629566838536
"Gravity Falls","ZIP:  17738",-0.228646298471535
"Flagstone","ZIP:  16950",0.327430945556011
"Flagstone","ZIP is  18479",-1.38323351515973
"Flagstone","ZIP is  16405",0.486848473961254
"Janestown","ZIP is  15327",-1.12744230512818
"Dogville","17630",-0.929468446890883
"Alphaville","ZIP:  14119",-1.90670715745658
"Hilltop","Zip  16454",-0.167336081415222
"Janestown","Zip  15492",-0.599270087905919
"Hilltop","Zip  18571",0.288600744234778
"Alphaville","15047",-3.61591705895612
"Gravity Falls","ZIP:  14742",-0.07147296758182
"Ebbing","ZIP is  18818",-0.32044713283114
"Flagstone","ZIP is  15013",0.948964731450015
"Castle Rock","ZIP is  18928",-0.43578172714627
"Ebbing","17390",-0.867648391214783
"Ebbing","ZIP is  17876",0.478286388040823
"Krasnoy","ZIP is  18659",0.0289305339160401
"Hilltop","ZIP is  15709",-0.232147586674478
"Hilltop","Zip  17206",0.929292002930223
"Innsmouth","15634",1.1163702986011
"Innsmouth","17554",1.04960495755265
"Hilltop","ZIP:  18899",2.45577764618026
"Innsmouth","ZIP:  14245",1.43144588197644
"Flagstone","ZIP:  16016",1.49218391595065
"Krasnoy","ZIP is  17423",0.726477489115463
"Dogville","ZIP:  16348",-1.47849380633478
"Gravity Falls","ZIP is  15201",-1.81399020554092
"Castle Rock","ZIP is  18829",0.388251679950938
"Dogville","ZIP:  14065",-2.24247289420059
"Flagstone","ZIP is  16487",-1.06549651695401
"Gravity Falls","Zip  17666",0.571380638505666
"Ebbing","Zip  16229",-1.49432971788558
"Flagstone","Zip  15968",-0.79934389548714
"Castle Rock","ZIP is  18863",1.47619480475983
"Innsmouth","ZIP:  14578",0.0922804460446163
"Gravity Falls","ZIP is  17085",0.204293015764633
"Gravity Falls","15634",-0.540594394640628
"Janestown","ZIP:  18656",1.66060800496432
"Janestown","Zip  16201",0.845384464681546
"Belleville","Zip  14717",-0.470378533364054
"Dogville","14403",-0.538316051848613
"Ebbing","ZIP:  18533",-3.75102863976056
"Hilltop","ZIP is  18968",0.0702119332188991
"Flagstone","ZIP is  18019",0.0540509081133653
"Ebbing","17428",2.07001727236092
"Castle Rock","ZIP is  16859",0.545415885681744
"Krasnoy","Zip  15025",0.582352408272356
"Krasnoy","ZIP:  14830",0.927292018236873
"Janestown","ZIP is  16323",1.24856227938095
"Dogville","ZIP:  14340",-2.68622008832803
"Janestown","ZIP:  18592",-2.34859204336023
"Alphaville","15723",-2.08987184246841
"Belleville","ZIP:  18990",0.9416940445873
"Belleville","16173",0.25614321797844
"Hilltop","ZIP is  16628",-0.877350595962449
"Janestown","15111",2.41458071176231
"Dogville","15936",-1.4495657362942
"Belleville","ZIP:  18341",1.2743613058655
"Krasnoy","Zip  15169",-0.487832467312154
"Innsmouth","15701",1.88243747175483
"Hilltop","15585",0.97841152019931
"Flagstone","Zip  16606",0.5264858371812
"Alphaville","14586",0.894874456391757
"Belleville","17041",-0.0673658681269296
"Janestown","17816",2.23579262488276
"Gravity Falls","18860",-0.511747582511838
"Belleville","ZIP is  15218",0.0879450285951024
"Ebbing","ZIP is  17523",-0.302183298247166
"Dogville","Zip  18600",-0.86559179981045
"Dogville","ZIP is  17838",-2.16942551690735
"Janestown","ZIP is  16074",0.465426511064884
"Hilltop","17310",-1.10371691441772
"Dogville","ZIP:  17447",-0.55325853183169
"Dogville","ZIP:  14594",-0.0761653205754764
"Flagstone","ZIP is  15322",0.977496770936668
"Belleville","ZIP:  16669",-2.36378968041864
"Janestown","ZIP is  14095",2.31914004235748
"Innsmouth","ZIP is  16692",1.21783213107244
"Innsmouth","ZIP is  17849",0.317785869395639
"Dogville","ZIP is  18302",-0.960821452708794
"Ebbing","ZIP:  16732",-1.244515247108
"Janestown","17159",-0.117339121629441
"Janestown","Zip  15713",0.519895804492455
"Hilltop","16712",2.19805996335486
"Hilltop","Zip  14812",1.41110905724383
"Dogville","ZIP is  15878",-1.57016992779766
"Krasnoy","ZIP is  14623",-0.756807152009934
"Dogville","ZIP is  14219",-1.3908907901478
"Innsmouth","ZIP:  17167",0.481980494872604
"Hilltop","ZIP is  17876",-1.24371245663108
"Alphaville","ZIP:  17696",0.51871520304375
"Hilltop","16444",0.609613791852485
"Hilltop","ZIP is  18161",1.1482717294353
"Hilltop","ZIP is  17192",2.03480521471938
"Belleville","ZIP:  14091",1.47798274430894
"Hilltop","18257",0.627789498196913
"Janestown","Zip  16091",0.190063833852703
"Alphaville","ZIP:  17588",-1.98809073023257
"Janestown","Zip  15025",-0.288238342599194
"Flagstone","ZIP is  15511",-0.972001695483932
"Belleville","ZIP is  17557",0.97968351325079
"Alphaville","ZIP:  14261",-2.79817044389551
"Janestown","ZIP:  14091",-0.0478495948606663
"Janestown","17215",1.62902755400644
"Gravity Falls","Zip  15645",-0.0399472258476776
"Innsmouth","ZIP is  15488",1.41659873604485
"Gravity Falls","Zip  16261",-0.249499249787103
"Hilltop","ZIP is  15432",0.34856182005002
"Belleville","ZIP is  17778",0.547567092118549
"Gravity Falls","ZIP is  18682",0.492847072922062
"Krasnoy","18224",0.635086323429998
"Dogville","ZIP:  17304",-2.16665636451697
"Alphaville","ZIP:  15940",-2.09632677193833
"Innsmouth","14985",1.51483639923901
"Castle Rock","Zip  18477",1.23251974233283
"Ebbing","ZIP:  15319",-1.51319799302207
"Belleville","ZIP is  17745",0.532182402602743
"Gravity Falls","ZIP is  17168",-0.856896665037915
"Belleville","ZIP is  15297",-0.708722305966492
"Innsmouth","Zip  14033",-0.569914721877503
"Janestown","15822",1.13102013433354
"Innsmouth","ZIP:  14071",1.5455693840919
"Innsmouth","ZIP:  14427",-0.599041252858693
"Belleville","Zip  17178",-0.704862810296937
"Gravity Falls","18880",2.53563132428488
"Krasnoy","Zip  17308",0.469103598767457
"Ebbing","17135",-0.464072390358715
"Innsmouth","Zip  14843",0.430957662840287
"Flagstone","14704",0.985743521107598
"Belleville","Zip  15236",0.245156531746536
"Gravity Falls","14242",1.66408792830041
"Castle Rock","ZIP is  17195",1.31223303958977
"Gravity Falls","ZIP is  17758",-0.630434190345633
"Gravity Falls","ZIP:  18078",2.00570498671743
"Castle Rock","ZIP is  15150",-0.484813214980003
"Castle Rock","16770",2.01647753996846
"Belleville","14872",0.169576290751898
"Gravity Falls","ZIP is  18382",2.02946789948431
"Belleville","Zip  18422",2.02142959368283
"Alphaville","ZIP is  15144",0.931069876799333
"Ebbing","ZIP is  15178",-1.91497096505052
"Krasnoy","ZIP:  14780",0.189582492166387
"Ebbing","ZIP:  16887",-1.06978974264506
"Ebbing","ZIP:  16810",-1.29708270760074
"Ebbing","Zip  14895",-0.269023071967529
"Innsmouth","ZIP:  17742",2.17303522304302
"Innsmouth","ZIP is  14230",0.144049241657313
"Dogville","ZIP is  15509",-1.2402982284015
"Alphaville","ZIP is  16997",-2.69059573141085
"Janestown","17433",1.33019663922947
"Janestown","ZIP is  16702",0.807409334181842
"Castle Rock","ZIP is  17745",-0.197754613565137
"Janestown","ZIP is  15926",1.53826551273636
"Alphaville","ZIP is  16041",0.118559953920874
"Gravity Falls","Zip  15555",-0.657568277371292
"Dogville","ZIP is  16043",-0.834959909546232
"Janestown","ZIP:  15383",1.03603627801562
"Dogville","15724",-2.21436377498244
"Hilltop","15531",-0.513637368645989
"Krasnoy","ZIP is  15052",0.123974219799075
"Ebbing","17309",-3.83670013297048
"Flagstone","ZIP:  16771",0.388677351652792
"Belleville","ZIP:  16590",-0.0730312496842245
"Ebbing","18005",-2.51488326338072
"Gravity Falls","15544",0.408602520480925
"Alphaville","ZIP:  14780",0.0620967724139767
"Dogville","ZIP is  17082",-1.27150039884401
"Dogville","18609",-1.29806046802084
"Hilltop","18705",-0.66259174863848
"Hilltop","ZIP is  18539",1.6270060217491
"Janestown","ZIP is  15558",3.0703658855876
"Krasnoy","Zip  16423",-0.355937921573263
"Hilltop","ZIP:  15837",-0.196513314673943
"Janestown","Zip  16988",1.92888388094342
"Castle Rock","ZIP is  17189",1.28945202581075
"Flagstone","ZIP is  15579",-0.203345322804046
"Flagstone","ZIP:  16410",1.42609249694082
